N,eta_j,cadence,p_det,beta,P_sys,mean_repairs,median_MTTR,p05_MTTR,p95_MTTR
24,0.850000,2,0.500000,1.500000,0.999870,0.019040,506.434966,160.751510,1683.099095
24,0.850000,2,0.500000,2.000000,0.999970,0.002180,505.737209,157.534941,1546.463719
24,0.850000,2,0.500000,2.500000,1.000000,0.000230,473.127936,161.593278,1460.660422
24,0.850000,2,0.700000,1.000000,0.999060,0.185760,386.593862,144.054924,1101.201301
24,0.850000,2,0.700000,1.300000,0.999750,0.046680,380.304832,145.087037,1065.521125
24,0.850000,2,0.700000,1.500000,0.999910,0.018940,380.396537,148.002231,1062.975955
24,0.850000,2,0.700000,2.000000,0.999990,0.002180,378.633661,146.178259,1114.774279
24,0.850000,2,0.700000,2.500000,0.999990,0.000150,395.476733,207.486049,924.190868
24,0.850000,2,0.800000,1.000000,0.999500,0.184490,352.400884,136.553900,848.997434
24,0.850000,2,0.800000,1.300000,0.999750,0.046590,358.606154,140.824205,833.737882
24,0.850000,2,0.800000,1.500000,0.999820,0.019020,354.737294,139.006184,845.879504
24,0.850000,2,0.800000,2.000000,0.999990,0.002330,333.653349,138.149994,767.354749
24,0.850000,2,0.800000,2.500000,1.000000,0.000210,399.065136,162.714390,806.950838
24,0.850000,2,0.900000,1.000000,0.999440,0.187950,329.604868,133.301527,704.029151
24,0.850000,2,0.900000,1.300000,0.999890,0.045360,333.154430,133.384198,700.334774
24,0.850000,2,0.900000,1.500000,0.999920,0.018560,338.343131,133.119310,710.855743
24,0.850000,2,0.900000,2.000000,0.999990,0.001810,333.473347,137.848912,701.906612
24,0.850000,2,0.900000,2.500000,0.999990,0.000180,352.234087,220.505716,908.982064
24,0.850000,2,0.950000,1.000000,0.999380,0.186790,318.115478,130.245027,530.871691
24,0.850000,2,0.950000,1.300000,0.999850,0.046730,324.375376,134.413696,535.434270
24,0.850000,2,0.950000,1.500000,0.999910,0.018580,321.554398,133.560902,533.116651
24,0.850000,2,0.950000,2.000000,0.999990,0.002080,321.265600,151.285896,597.764719
24,0.850000,2,0.950000,2.500000,1.000000,0.000200,345.887649,134.564610,542.413875
24,0.850000,2,0.990000,1.000000,0.999500,0.187040,310.602472,130.164852,492.375668
24,0.850000,2,0.990000,1.300000,0.999870,0.047290,314.639851,128.952649,493.144046
24,0.850000,2,0.990000,1.500000,0.999960,0.018500,309.316756,133.464540,499.028828
24,0.850000,2,0.990000,2.000000,0.999990,0.001870,317.325851,125.389995,485.379962
24,0.850000,2,0.990000,2.500000,1.000000,0.000200,369.666035,152.794295,491.194080
24,0.850000,2,0.995000,1.000000,0.999550,0.183320,311.182891,131.426245,490.874416
24,0.850000,2,0.995000,1.300000,0.999870,0.046180,308.841212,130.889409,490.236054
24,0.850000,2,0.995000,1.500000,0.999940,0.018650,307.782501,132.449728,489.862933
24,0.850000,2,0.995000,2.000000,0.999990,0.002060,326.933154,136.013255,483.076914
24,0.850000,2,0.995000,2.500000,1.000000,0.000200,269.703213,125.115353,438.544073
24,0.850000,5,0.500000,1.000000,0.996650,0.182070,1036.331038,212.394479,4087.487156
24,0.850000,5,0.500000,1.300000,0.998920,0.045110,1043.407332,212.920819,4249.956733
24,0.850000,5,0.500000,1.500000,0.999500,0.018730,1078.184252,210.593825,4026.210426
24,0.850000,5,0.500000,2.000000,0.999960,0.002060,1033.617964,179.218598,4006.503171
24,0.850000,5,0.500000,2.500000,0.999990,0.000360,1494.599928,311.319699,3962.370253
24,0.850000,5,0.700000,1.000000,0.998040,0.182580,785.095154,190.031914,2527.871360
24,0.850000,5,0.700000,1.300000,0.999340,0.046150,760.081084,187.440527,2450.041428
24,0.850000,5,0.700000,1.500000,0.999730,0.018730,796.348116,192.275279,2709.567855
24,0.850000,5,0.700000,2.000000,0.999960,0.001970,670.144564,198.802420,2503.557319
24,0.850000,5,0.700000,2.500000,1.000000,0.000200,680.864819,144.670172,2876.443808
24,0.850000,5,0.800000,1.000000,0.998150,0.183920,697.697023,178.818316,1900.252924
24,0.850000,5,0.800000,1.300000,0.999440,0.046550,706.877034,184.308192,1934.671807
24,0.850000,5,0.800000,1.500000,0.999790,0.018940,701.011135,180.118356,1947.381703
24,0.850000,5,0.800000,2.000000,0.999960,0.001990,689.050453,184.709650,1938.642679
24,0.850000,5,0.800000,2.500000,1.000000,0.000200,742.673709,218.658716,1939.192070
24,0.850000,5,0.900000,1.000000,0.998340,0.183560,639.757584,175.036685,1566.501201
24,0.850000,5,0.900000,1.300000,0.999580,0.045570,626.915224,178.917556,1537.934985
24,0.850000,5,0.900000,1.500000,0.999800,0.018550,634.119328,175.509638,1422.363303
24,0.850000,5,0.900000,2.000000,0.999980,0.002010,568.842613,172.096888,1502.863328
24,0.850000,5,0.900000,2.500000,1.000000,0.000240,476.514403,161.617162,977.650289
24,0.850000,5,0.950000,1.000000,0.998650,0.181690,609.023126,172.115470,1086.643234
24,0.850000,5,0.950000,1.300000,0.999660,0.046310,617.066138,172.055116,1133.219924
24,0.850000,5,0.950000,1.500000,0.999870,0.017970,602.282412,178.437550,1190.021617
24,0.850000,5,0.950000,2.000000,0.999960,0.001760,622.044024,168.116027,1039.381848
24,0.850000,5,0.950000,2.500000,1.000000,0.000180,680.901191,217.641757,1181.157232
24,0.850000,5,0.990000,1.000000,0.998450,0.182410,592.178902,167.626111,1014.606689
24,0.850000,5,0.990000,1.300000,0.999640,0.045440,585.618253,172.647018,1015.961822
24,0.850000,5,0.990000,1.500000,0.999800,0.018690,588.174887,169.957511,1000.411901
24,0.850000,5,0.990000,2.000000,0.999950,0.002090,657.305622,173.296899,1027.132929
24,0.850000,5,0.990000,2.500000,0.999990,0.000220,562.310939,244.510524,935.030615
24,0.850000,5,0.995000,1.000000,0.998700,0.187470,591.615770,170.483849,1011.380362
24,0.850000,5,0.995000,1.300000,0.999670,0.046640,583.554193,172.057069,1005.704388
24,0.850000,5,0.995000,1.500000,0.999820,0.018630,591.224112,170.189618,1004.077384
24,0.850000,5,0.995000,2.000000,0.999990,0.002000,606.916358,152.829824,992.359585
24,0.850000,5,0.995000,2.500000,1.000000,0.000160,530.664379,250.588686,1002.617490
24,0.850000,10,0.500000,1.000000,0.994210,0.178560,1915.302320,295.041041,7948.032111
24,0.850000,10,0.500000,1.300000,0.998240,0.045440,1944.409335,303.487805,7720.660902
24,0.850000,10,0.500000,1.500000,0.999160,0.017600,1942.107890,275.633072,7878.478000
24,0.850000,10,0.500000,2.000000,0.999900,0.001880,2251.587933,363.676870,7895.853178
24,0.850000,10,0.500000,2.500000,0.999970,0.000260,1973.904087,241.265735,6472.691926
24,0.850000,10,0.700000,1.000000,0.996860,0.178270,1433.011830,247.430955,4846.336148
24,0.850000,10,0.700000,1.300000,0.999090,0.045420,1442.910957,259.131097,4936.707968
24,0.850000,10,0.700000,1.500000,0.999580,0.018970,1394.907527,243.591315,4924.725348
24,0.850000,10,0.700000,2.000000,0.999950,0.001890,1337.128974,329.371886,4788.466212
24,0.850000,10,0.700000,2.500000,1.000000,0.000190,1078.023704,425.080151,3330.547702
24,0.850000,10,0.800000,1.000000,0.997820,0.183150,1290.155679,246.665148,3698.596899
24,0.850000,10,0.800000,1.300000,0.999120,0.046090,1256.420950,228.040136,3707.586695
24,0.850000,10,0.800000,1.500000,0.999710,0.018660,1267.699689,249.803944,3655.208735
24,0.850000,10,0.800000,2.000000,0.999920,0.002050,1212.519450,258.551996,3542.604485
24,0.850000,10,0.800000,2.500000,0.999990,0.000260,1681.972086,358.856186,4650.842139
24,0.850000,10,0.900000,1.000000,0.998420,0.183960,1159.993694,227.126456,2919.062832
24,0.850000,10,0.900000,1.300000,0.999490,0.045710,1148.943654,225.307824,3001.726302
24,0.850000,10,0.900000,1.500000,0.999780,0.018180,1173.515051,238.898827,3022.038427
24,0.850000,10,0.900000,2.000000,0.999970,0.001910,1157.101434,296.780509,2503.654645
24,0.850000,10,0.900000,2.500000,1.000000,0.000180,688.381610,196.683592,1988.387355
24,0.850000,10,0.950000,1.000000,0.998220,0.183930,1076.857268,219.511504,2002.644650
24,0.850000,10,0.950000,1.300000,0.999690,0.046680,1081.784664,208.267684,2058.900201
24,0.850000,10,0.950000,1.500000,0.999790,0.017780,1107.058570,221.272365,1992.617705
24,0.850000,10,0.950000,2.000000,0.999950,0.001790,1001.831265,271.932729,1940.464195
24,0.850000,10,0.950000,2.500000,1.000000,0.000220,1179.602617,544.812922,1992.612141
24,0.850000,10,0.990000,1.000000,0.998450,0.184350,1068.063214,217.351154,1898.045522
24,0.850000,10,0.990000,1.300000,0.999630,0.047110,1069.755774,222.810333,1893.900739
24,0.850000,10,0.990000,1.500000,0.999720,0.018190,1058.052750,224.937895,1897.906245
24,0.850000,10,0.990000,2.000000,0.999990,0.001950,1031.513555,223.144473,1822.433595
24,0.850000,10,0.990000,2.500000,1.000000,0.000270,1015.595661,244.741487,1829.094306
24,0.850000,10,0.995000,1.000000,0.998630,0.186400,1055.918909,215.484888,1888.343341
24,0.850000,10,0.995000,1.300000,0.999660,0.045230,1062.552810,222.557142,1883.581673
24,0.850000,10,0.995000,1.500000,0.999870,0.019140,1057.875936,212.680558,1917.087230
24,0.850000,10,0.995000,2.000000,0.999970,0.002010,1052.387114,228.179099,1880.542330
24,0.850000,10,0.995000,2.500000,1.000000,0.000280,1151.899816,284.029540,1885.829908
24,0.880000,1,0.500000,1.000000,0.999470,0.159910,319.523215,129.407729,912.495916
24,0.880000,1,0.500000,1.300000,0.999910,0.039390,316.555212,129.404572,914.640021
24,0.880000,1,0.500000,1.500000,0.999950,0.015640,327.128341,130.191422,892.897231
24,0.880000,1,0.500000,2.000000,1.000000,0.001550,326.667339,149.593616,1024.375119
24,0.880000,1,0.500000,2.500000,1.000000,0.000210,348.469164,103.274284,784.770984
24,0.880000,1,0.700000,1.000000,0.999750,0.160240,256.859579,119.920261,602.982140
24,0.880000,1,0.700000,1.300000,0.999960,0.038090,257.057153,120.985435,603.122993
24,0.880000,1,0.700000,1.500000,0.999980,0.014910,259.858861,123.507152,619.501266
24,0.880000,1,0.700000,2.000000,1.000000,0.001440,244.139167,124.329131,638.837130
24,0.880000,1,0.700000,2.500000,1.000000,0.000120,270.237259,180.914889,622.289632
24,0.880000,1,0.800000,1.000000,0.999950,0.161370,238.485811,114.746903,496.588867
24,0.880000,1,0.800000,1.300000,0.999980,0.039230,237.571565,121.200837,495.556122
24,0.880000,1,0.800000,1.500000,0.999980,0.015930,239.910157,119.912180,491.496410
24,0.880000,1,0.800000,2.000000,0.999990,0.001540,237.025510,126.298213,574.779368
24,0.880000,1,0.800000,2.500000,1.000000,0.000180,244.514007,137.358453,584.209535
24,0.880000,1,0.900000,1.000000,0.999930,0.162240,227.290809,112.767253,407.364844
24,0.880000,1,0.900000,1.300000,0.999990,0.038210,225.074989,114.017786,414.772106
24,0.880000,1,0.900000,1.500000,0.999990,0.015270,223.089536,116.241679,423.119612
24,0.880000,1,0.900000,2.000000,1.000000,0.001620,219.095853,105.427812,432.526096
24,0.880000,1,0.900000,2.500000,1.000000,0.000150,224.091046,154.784828,293.244302
24,0.880000,1,0.950000,1.000000,0.999980,0.160770,220.206764,110.931290,344.848639
24,0.880000,1,0.950000,1.300000,0.999980,0.038460,222.402334,109.782658,346.832492
24,0.880000,1,0.950000,1.500000,1.000000,0.015800,223.426267,114.660494,342.295863
24,0.880000,1,0.950000,2.000000,1.000000,0.001540,224.873961,111.550990,362.287847
24,0.880000,1,0.950000,2.500000,1.000000,0.000110,196.133989,130.900275,361.816685
24,0.880000,1,0.990000,1.000000,0.999960,0.160810,217.283432,110.531022,324.898361
24,0.880000,1,0.990000,1.300000,1.000000,0.038590,216.119828,111.279333,325.305585
24,0.880000,1,0.990000,1.500000,1.000000,0.015390,220.736971,112.976118,328.585110
24,0.880000,1,0.990000,2.000000,1.000000,0.001570,215.236124,113.938783,326.189964
24,0.880000,1,0.990000,2.500000,1.000000,0.000080,207.713377,145.382343,315.866234
24,0.880000,1,0.995000,1.000000,0.999980,0.160750,215.458740,109.399392,322.576019
24,0.880000,1,0.995000,1.300000,1.000000,0.038290,214.678259,111.943059,320.816982
24,0.880000,1,0.995000,1.500000,1.000000,0.015960,219.529819,113.175243,321.482474
24,0.880000,1,0.995000,2.000000,1.000000,0.001490,218.776521,125.137156,309.064596
24,0.880000,1,0.995000,2.500000,1.000000,0.000150,209.201449,140.290917,286.220924
24,0.880000,2,0.500000,1.000000,0.998920,0.160410,500.520110,156.887555,1777.385358
24,0.880000,2,0.500000,1.300000,0.999640,0.038290,503.764506,155.076563,1717.204170
24,0.880000,2,0.500000,1.500000,0.999850,0.015550,530.807439,156.453366,1731.504541
24,0.880000,2,0.500000,2.000000,0.999990,0.001570,490.379742,149.210083,2184.492014
24,0.880000,2,0.500000,2.500000,1.000000,0.000190,488.980422,220.883798,1336.254625
24,0.880000,2,0.700000,1.000000,0.999310,0.160090,385.650812,142.859934,1096.704934
24,0.880000,2,0.700000,1.300000,0.999790,0.038060,386.338145,144.016125,1107.340707
24,0.880000,2,0.700000,1.500000,0.999870,0.015140,387.228983,142.815272,1108.692202
24,0.880000,2,0.700000,2.000000,1.000000,0.001410,407.153439,129.867727,1019.324223
24,0.880000,2,0.700000,2.500000,1.000000,0.000140,646.431414,222.127447,1462.266045
24,0.880000,2,0.800000,1.000000,0.999350,0.161220,354.938833,135.900442,838.114578
24,0.880000,2,0.800000,1.300000,0.999770,0.039010,354.088063,139.280227,854.198446
24,0.880000,2,0.800000,1.500000,0.999880,0.015870,365.998966,142.470573,883.097968
24,0.880000,2,0.800000,2.000000,1.000000,0.001620,359.702381,132.080197,768.436371
24,0.880000,2,0.800000,2.500000,1.000000,0.000190,379.796692,188.621866,672.209682
24,0.880000,2,0.900000,1.000000,0.999380,0.161860,327.865719,131.589219,697.127768
24,0.880000,2,0.900000,1.300000,0.999920,0.038760,332.411222,140.844681,699.607813
24,0.880000,2,0.900000,1.500000,0.999950,0.015360,330.231062,139.200254,678.553083
24,0.880000,2,0.900000,2.000000,0.999990,0.001670,324.860315,147.506143,736.780469
24,0.880000,2,0.900000,2.500000,1.000000,0.000130,188.945885,120.212720,446.950561
24,0.880000,2,0.950000,1.000000,0.999510,0.159090,319.929727,130.492043,536.549984
24,0.880000,2,0.950000,1.300000,0.999820,0.039500,315.767780,133.194256,542.178197
24,0.880000,2,0.950000,1.500000,0.999910,0.015610,314.357615,128.968288,530.576095
24,0.880000,2,0.950000,2.000000,1.000000,0.001690,311.257576,151.889581,514.188642
24,0.880000,2,0.950000,2.500000,1.000000,0.000140,356.824928,214.490705,533.495632
24,0.880000,2,0.990000,1.000000,0.999620,0.160370,311.459029,131.306762,493.534734
24,0.880000,2,0.990000,1.300000,0.999890,0.038180,311.625576,132.406950,495.835948
24,0.880000,2,0.990000,1.500000,0.999950,0.015140,302.265362,127.488170,494.170569
24,0.880000,2,0.990000,2.000000,1.000000,0.001480,324.175680,133.575931,499.716886
24,0.880000,2,0.990000,2.500000,1.000000,0.000180,319.538791,161.267230,484.689052
24,0.880000,2,0.995000,1.000000,0.999580,0.160760,310.761880,129.795928,489.549712
24,0.880000,2,0.995000,1.300000,0.999830,0.038170,311.650862,129.473740,493.859196
24,0.880000,2,0.995000,1.500000,0.999930,0.015020,310.116392,132.735598,495.720845
24,0.880000,2,0.995000,2.000000,0.999990,0.001230,258.475656,124.220422,516.914529
24,0.880000,2,0.995000,2.500000,1.000000,0.000100,340.805472,138.769374,470.936599
24,0.880000,5,0.500000,1.000000,0.996810,0.157330,1048.834382,216.304062,4058.238735
24,0.880000,5,0.500000,1.300000,0.999110,0.037850,1032.552170,219.610492,3990.888900
24,0.880000,5,0.500000,1.500000,0.999670,0.014750,1056.070053,204.655580,4147.356030
24,0.880000,5,0.500000,2.000000,0.999960,0.001400,952.145466,230.649708,4163.035027
24,0.880000,5,0.500000,2.500000,1.000000,0.000190,1114.684851,170.314530,5104.308686
24,0.880000,5,0.700000,1.000000,0.998040,0.157360,778.461420,190.362792,2539.500307
24,0.880000,5,0.700000,1.300000,0.999450,0.036790,796.095747,187.153892,2570.187632
24,0.880000,5,0.700000,1.500000,0.999730,0.014940,812.156444,197.578191,2505.206757
24,0.880000,5,0.700000,2.000000,0.999960,0.001360,721.505891,247.680951,2615.948406
24,0.880000,5,0.700000,2.500000,1.000000,0.000090,487.578929,215.678981,1562.766907
24,0.880000,5,0.800000,1.000000,0.998390,0.159710,698.096304,179.250037,1903.361356
24,0.880000,5,0.800000,1.300000,0.999500,0.038350,702.271321,192.855327,1896.680865
24,0.880000,5,0.800000,1.500000,0.999810,0.015160,690.832790,182.415152,1897.711998
24,0.880000,5,0.800000,2.000000,0.999960,0.001430,628.316590,207.251778,1879.125287
24,0.880000,5,0.800000,2.500000,0.999990,0.000160,573.666895,206.009154,1683.696923
24,0.880000,5,0.900000,1.000000,0.998730,0.159190,630.311263,175.234957,1550.515377
24,0.880000,5,0.900000,1.300000,0.999540,0.038800,639.180611,173.005558,1535.948057
24,0.880000,5,0.900000,1.500000,0.999890,0.015060,640.576964,170.193250,1579.998356
24,0.880000,5,0.900000,2.000000,0.999970,0.001590,568.013019,192.999417,1499.817525
24,0.880000,5,0.900000,2.500000,1.000000,0.000170,872.325801,112.914677,1329.658593
24,0.880000,5,0.950000,1.000000,0.998810,0.159800,614.134558,171.334825,1082.792084
24,0.880000,5,0.950000,1.300000,0.999650,0.038260,609.630746,171.641016,1150.577310
24,0.880000,5,0.950000,1.500000,0.999890,0.014940,615.485072,164.896401,1178.145608
24,0.880000,5,0.950000,2.000000,0.999990,0.001450,615.070390,168.320614,1052.288989
24,0.880000,5,0.950000,2.500000,1.000000,0.000200,614.597020,188.905912,982.732694
24,0.880000,5,0.990000,1.000000,0.998980,0.158890,594.734472,170.914752,1015.009981
24,0.880000,5,0.990000,1.300000,0.999730,0.038910,592.715748,162.951256,1018.513497
24,0.880000,5,0.990000,1.500000,0.999800,0.014590,572.108305,174.283470,1014.816975
24,0.880000,5,0.990000,2.000000,0.999970,0.001220,602.920548,146.371285,1000.192570
24,0.880000,5,0.990000,2.500000,1.000000,0.000130,510.577017,244.136570,938.250965
24,0.880000,5,0.995000,1.000000,0.999090,0.160550,583.703075,165.910787,1006.399404
24,0.880000,5,0.995000,1.300000,0.999630,0.036810,589.411249,167.323100,1011.186443
24,0.880000,5,0.995000,1.500000,0.999850,0.015260,589.032282,172.117277,1007.717103
24,0.880000,5,0.995000,2.000000,0.999990,0.001620,593.294987,181.697155,1029.522745
24,0.880000,5,0.995000,2.500000,1.000000,0.000120,689.838232,366.267832,989.659040
24,0.880000,10,0.500000,1.000000,0.995040,0.153210,1911.076727,299.933000,7856.400439
24,0.880000,10,0.500000,1.300000,0.998590,0.038260,1929.144762,292.584900,7952.123331
24,0.880000,10,0.500000,1.500000,0.999320,0.014750,1916.775231,319.276150,8349.334624
24,0.880000,10,0.500000,2.000000,0.999930,0.001230,2158.956432,277.645946,7505.844970
24,0.880000,10,0.500000,2.500000,0.999980,0.000140,1136.135806,183.140342,6605.303163
24,0.880000,10,0.700000,1.000000,0.997340,0.158780,1432.442250,262.386149,4934.627431
24,0.880000,10,0.700000,1.300000,0.999190,0.038340,1416.661175,257.252612,4841.414336
24,0.880000,10,0.700000,1.500000,0.999690,0.015410,1459.809649,247.740784,5255.738072
24,0.880000,10,0.700000,2.000000,0.999960,0.001500,1425.007184,334.079047,5018.724658
24,0.880000,10,0.700000,2.500000,0.999990,0.000170,1323.790465,412.302676,3371.125940
24,0.880000,10,0.800000,1.000000,0.997640,0.158150,1263.536186,235.089612,3712.019231
